,,,
2022-10-24 15:56:03.633218,0.02,0.4,Y
2022-10-24 15:56:13.229743,0.01,0.4,Y
2022-10-24 15:56:49.421961,0.008,0.4,Y
2022-10-24 16:01:06.372691,0.01,0.3,N
2022-10-24 16:01:27.213522,0.011,0.3,Y
2022-10-24 16:01:57.617784,0.01,0.3,Y
2022-10-24 16:02:22.380727,0.01,0.3,Y
2022-10-24 16:02:33.829115,0.009,0.3,N
2022-10-24 16:02:56.337932,0.01,0.2,N
2022-10-24 16:03:05.802197,0.01,0.2,N
2022-10-24 16:03:19.741123,0.011,0.2,N
2022-10-24 16:03:47.169620,0.012,0.2,Y
2022-10-24 16:03:54.536598,0.011,0.2,N
2022-10-24 16:04:31.725753,0.012,0.2,Y
2022-10-24 16:05:03.025485,0.5,0.1,0
2022-10-24 16:05:25.141271,0.3,0.1,Y
2022-10-24 16:05:41.702193,0.2,0.1,Y
2022-10-24 16:06:06.075916,0.1,0,N
2022-10-24 16:06:19.469331,0.1,0.1,Y
2022-10-24 16:06:53.297839,0.05,0.1,N
2022-10-24 16:07:08.803547,0.08,0.1,N
2022-10-24 16:07:26.429049,0.1,0.1,Y
2022-10-24 16:08:03.665161,0.09,0.1,N
2022-10-24 16:08:14.091759,0.095,0.1,Y
2022-10-24 16:08:37.071189,0.095,0.1,Y
2022-10-24 16:08:54.919927,0.092,0.1,N
2022-10-24 16:09:04.680483,0.093,0.1,Y
2022-10-24 16:09:18.931432,0.092,0.1,N
2022-10-24 16:09:56.504192,0.2,0.05,N
2022-10-24 16:10:08.555133,0.4,0.05,N
2022-10-24 16:10:54.249184,0.5,0.05,N
2022-10-24 16:15:45.438670,0.2,0.08,N
2022-10-24 16:15:57.039050,0.3,0.08,Y
2022-10-24 16:16:26.017933,0.25,0.08,N
2022-10-24 16:16:46.228978,0.25,0.08,Y
2022-10-24 16:16:56.701476,0.22,0.08,Y
2022-10-24 16:17:13.338155,0.2,0.08,N
2022-10-24 16:17:24.756605,0.22,0.08,Y
2022-10-24 16:17:42.094821,0.21,0.08,N
2022-10-24 16:17:54.301970,0.22,0.08,N
2022-10-24 16:18:02.528488,0.22,0.08,N
2022-10-24 16:18:12.985938,0.23,0.08,Y
2022-10-24 16:18:59.888980,0.4,0.06,N
2022-10-24 16:19:12.944437,0.4,0.06,N
2022-10-24 16:19:26.178154,0.5,0.06,N
2022-10-24 16:20:30.467830,0.4,0.07,N
2022-10-24 16:20:42.555325,0.45,0.07,N
2022-10-24 16:21:05.760390,0.4,0.075,Y
2022-10-24 16:21:37.602734,0.3,0.075,N
2022-10-24 16:22:52.229107,0.3,0.075,N
2022-10-24 16:23:06.446385,0.35,0.075,N
2022-10-24 16:23:19.378349,0.4,0.075,N
2022-10-24 16:23:39.188467,0.4,0.075,N
2022-10-24 16:23:57.228683,0.42,0.075,N
2022-10-24 16:24:08.224387,0.45,0.075,N
2022-10-24 16:24:21.426032,0.5,0.075,Y
2022-10-24 16:24:42.331862,0.5,0.075,Y
2022-10-24 16:25:11.295773,0.5,0.075,Y
2022-10-24 16:25:41.355327,0.075,0.1,Y
2022-10-24 16:26:05.295878,0.5,0.075,N
2022-10-24 16:26:17.087461,0.5,0.075,N
2022-10-24 16:26:32.643053,0.5,0.075,N
2022-10-24 16:26:45.586912,0.075,0.5,Y
2022-10-24 16:27:13.126403,0.5,0.075,N
2022-10-24 16:27:35.425290,0.5,0.07,N
