,,,
2022-10-24 15:35:27.821962,0.13,0.03,Y
2022-10-24 15:35:46.055891,0.12,0.03,Y
2022-10-24 15:36:03.060584,0.11,0.03,N
2022-10-24 15:36:40.078173,0.2,0.02,N
2022-10-24 15:37:46.260471,0.4,0.025,Y
2022-10-24 15:38:01.905993,0.2,0.025,Y
2022-10-24 15:38:26.727162,0.15,0.025,N
2022-10-24 15:38:53.364597,0.18,0.025,N
2022-10-24 15:39:09.914718,0.2,0.025,Y
2022-10-24 15:39:21.780490,0.2,0.025,N
2022-10-24 15:39:33.959934,0.2,0.025,N
2022-10-24 15:39:49.482530,0.3,0.025,Y
2022-10-24 15:40:16.965500,0.25,0.025,Y
2022-10-24 15:40:56.930956,0.2,0.025,Y
2022-10-24 15:41:13.188801,0.2,0.025,N
2022-10-24 15:41:27.675679,0.22,0.025,.N
2022-10-24 15:41:42.087184,0.23,0.025,N
2022-10-24 15:41:54.080185,0.25,0.025,N
2022-10-24 15:42:06.348626,0.3,0.025,Y
2022-10-24 15:42:31.861211,0.25,0.025,Y
2022-10-24 15:43:03.674203,0.24,0.025,Y
2022-10-24 15:43:13.653193,0.2,0.025,
2022-10-24 15:43:27.041883,0.25,0.025,Y
2022-10-24 15:49:18.784629,0.8,0.02,N
2022-10-24 15:49:50.742645,0.6,0.022,N
2022-10-24 15:50:11.921054,0.7,0.022,Y
2022-10-24 15:50:40.790243,0.69,0.022,N
2022-10-24 15:50:53.245238,0.7,0.022,Y
2022-10-24 15:51:18.138008,0.69,0.022,N
2022-10-24 15:51:40.923501,0.705,0.022,Y
2022-10-24 15:51:54.222598,0.71,0.022,Y
2022-10-24 15:52:45.426872,0.8,0.02,N
